Time ,_Load ,_Extension ,Time 2,_Load 2,_Extension 2,Time 3,_Load 3,_Extension 3
sec,N,mm,sec,N,mm,sec,N,mm
36.38299942,-7.231635094,2.017059363,32.14599991,-7.22959137,2.073466079,30.94499969,-7.344560623,2.070821123
36.48300171,-7.279510498,2.026468981,32.24599838,-7.286460876,2.084452426,31.04500008,-7.390197754,2.080128994
36.58300018,-7.336772919,2.037404338,32.34600067,-7.331042767,2.093556803,31.14500046,-7.44699049,2.0908101
36.68299866,-7.382964611,2.046661451,32.44599915,-7.38445282,2.103983657,31.24500084,-7.49429512,2.100219717
36.78300095,-7.436257839,2.056935569,32.54600143,-7.436416149,2.113698283,31.34499931,-7.549990654,2.110799309
36.88299942,-7.486990452,2.066802932,32.64599991,-7.487659454,2.12382013,31.44499969,-7.598522186,2.120310441
36.98300171,-7.538677216,2.076924779,32.74599838,-7.539336205,2.133890754,31.54500008,-7.649693966,2.130177803
37.08300018,-7.591236591,2.087249886,32.84600067,-7.587954044,2.143351361,31.64500046,-7.704150677,2.140553901
37.18299866,-7.638072968,2.096557757,32.94599915,-7.643671989,2.154083224,31.74500084,-7.755283356,2.150319517
37.28300095,-7.694673061,2.107086126,33.04600143,-7.694869041,2.163594589,31.84499931,-7.810138226,2.160848118
37.38299942,-7.745587349,2.11664848,33.14599991,-7.749628067,2.174224937,31.94499969,-7.858514786,2.170155989
37.48300171,-7.800333977,2.127177082,33.24599838,-7.799693584,2.183787059,32.04499817,-7.913843155,2.180582844
37.58300018,-7.849712849,2.136739204,33.34600067,-7.85196209,2.193806926,32.14500046,-7.963428974,2.190297469
37.68299866,-7.90157938,2.146606566,33.44599915,-7.904748917,2.203928772,32.24499893,-8.017558098,2.200368326
37.78300095,-7.957425117,2.156982431,33.54600143,-7.954448223,2.213592641,32.34500122,-8.073828697,2.210642444
37.88299942,-8.006139755,2.166595543,33.64599991,-8.012129784,2.224273747,32.44499969,-8.123451233,2.220204799
37.98300171,-8.065245628,2.177327638,33.74599838,-8.059128761,2.233530628,32.54499817,-8.180029869,2.230834914
38.08300018,-8.1114645,2.186584519,33.84600067,-8.117910385,2.244211966,32.64500046,-8.228859901,2.240092028
38.18299866,-8.168195724,2.197113121,33.94599915,-8.167672157,2.253672341,32.74499893,-8.288076401,2.250824124
38.28300095,-8.216938019,2.206573496,34.04600143,-8.222086906,2.263946692,32.84500122,-8.33759594,2.260233508
38.38299942,-8.271440506,2.216949593,34.14599991,-8.275425911,2.274017315,32.94499969,-8.392357826,2.270253608
